idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada,SCA90_local,GCA90_local,SCA90_visitante,GCA90_visitante
1718,Cadiz,Sevilla,0,1,2021-2022,,,20.63,2.5
1719,Osasuna,Athletic Club,1,3,2021-2022,18.97,1.63,21.61,1.89
1720,Villarreal,Levante,5,0,2021-2022,21.05,2.95,18.95,2.08
1721,Granada,Barcelona,1,1,2021-2022,18.47,1.79,24.79,3.24
1722,Levante,Mallorca,2,0,2021-2022,18.95,2.08,20.03,1.55
1723,Real Madrid,Valencia,4,1,2021-2022,31.45,3.66,18.89,2.18
1724,Real Sociedad,Celta Vigo,1,0,2021-2022,20.34,1.82,18.45,1.84
1725,Alaves,Athletic Club,0,0,2021-2022,16.53,1.26,21.61,1.89
1726,Osasuna,Cadiz,2,0,2021-2022,18.97,1.63,,
1727,Sevilla,Getafe,1,0,2021-2022,20.63,2.5,18.42,1.39
1728,Rayo Vallecano,Betis,1,1,2021-2022,22.68,1.66,23.74,2.47
1729,Villarreal,Atletico de Madrid,2,2,2021-2022,21.05,2.95,21.79,2.92
1730,Espanyol,Elche,1,2,2021-2022,18.97,1.76,15.58,1.79
1731,Espanyol,Betis,1,4,2021-2022,18.97,1.76,23.74,2.47
1732,Atletico de Madrid,Valencia,3,2,2021-2022,21.79,2.92,18.89,2.18
1733,Levante,Cadiz,0,2,2021-2022,18.95,2.08,,
1734,Sevilla,Celta Vigo,2,2,2021-2022,20.63,2.5,18.45,1.84
1735,Villarreal,Mallorca,3,0,2021-2022,21.05,2.95,20.03,1.55
1736,Alaves,Barcelona,0,1,2021-2022,16.53,1.26,24.79,3.24
1737,Granada,Osasuna,0,2,2021-2022,18.47,1.79,18.97,1.63
1738,Real Madrid,Elche,2,2,2021-2022,31.45,3.66,15.58,1.79
1739,Real Sociedad,Getafe,0,0,2021-2022,20.34,1.82,18.42,1.39
1740,Rayo Vallecano,Athletic Club,0,1,2021-2022,22.68,1.66,21.61,1.89
1741,Getafe,Levante,3,0,2021-2022,18.42,1.39,18.95,2.08
1742,Celta Vigo,Rayo Vallecano,2,0,2021-2022,18.45,1.84,22.68,1.66
1743,Mallorca,Cadiz,2,1,2021-2022,20.03,1.55,,
1744,Osasuna,Sevilla,0,0,2021-2022,18.97,1.63,20.63,2.5
1745,Elche,Alaves,3,1,2021-2022,15.58,1.79,16.53,1.26
1746,Barcelona,Atletico de Madrid,4,2,2021-2022,24.79,3.24,21.79,2.92
1747,Betis,Villarreal,0,2,2021-2022,23.74,2.47,21.05,2.95
1748,Real Madrid,Granada,1,0,2021-2022,31.45,3.66,18.47,1.79
1749,Valencia,Real Sociedad,0,0,2021-2022,18.89,2.18,20.34,1.82
1750,Athletic Club,Espanyol,2,1,2021-2022,21.61,1.89,18.97,1.76
1751,Sevilla,Elche,2,0,2021-2022,20.63,2.5,15.58,1.79
1752,Atletico de Madrid,Getafe,4,3,2021-2022,21.79,2.92,18.42,1.39
1753,Cadiz,Celta Vigo,0,0,2021-2022,,,18.45,1.84
1754,Rayo Vallecano,Osasuna,0,3,2021-2022,22.68,1.66,18.97,1.63
1755,Villarreal,Real Madrid,0,0,2021-2022,21.05,2.95,31.45,3.66
1756,Alaves,Valencia,2,1,2021-2022,16.53,1.26,18.89,2.18
1757,Espanyol,Barcelona,2,2,2021-2022,18.97,1.76,24.79,3.24
1758,Levante,Betis,2,4,2021-2022,18.95,2.08,23.74,2.47
1759,Real Sociedad,Granada,2,0,2021-2022,20.34,1.82,18.47,1.79
1760,Mallorca,Athletic Club,3,2,2021-2022,20.03,1.55,21.61,1.89
1761,Elche,Rayo Vallecano,2,1,2021-2022,15.58,1.79,22.68,1.66
1762,Cadiz,Getafe,1,1,2021-2022,,,18.42,1.39
1763,Granada,Villarreal,1,4,2021-2022,18.47,1.79,21.05,2.95
1764,Osasuna,Atletico de Madrid,0,3,2021-2022,18.97,1.63,21.79,2.92
1765,Real Madrid,Alaves,3,0,2021-2022,31.45,3.66,16.53,1.26
1766,Athletic Club,Real Sociedad,4,0,2021-2022,21.61,1.89,20.34,1.82
1767,Betis,Mallorca,2,1,2021-2022,23.74,2.47,20.03,1.55
1768,Espanyol,Sevilla,1,1,2021-2022,18.97,1.76,20.63,2.5
1769,Valencia,Barcelona,1,4,2021-2022,18.89,2.18,24.79,3.24
1770,Celta Vigo,Levante,1,1,2021-2022,18.45,1.84,18.95,2.08
1771,Levante,Elche,3,0,2021-2022,18.95,2.08,15.58,1.79
1772,Atletico de Madrid,Celta Vigo,2,0,2021-2022,21.79,2.92,18.45,1.84
1773,Mallorca,Valencia,0,1,2021-2022,20.03,1.55,18.89,2.18
1774,Getafe,Alaves,2,2,2021-2022,18.42,1.39,16.53,1.26
1775,Rayo Vallecano,Real Madrid,0,1,2021-2022,22.68,1.66,31.45,3.66
1776,Barcelona,Athletic Club,4,0,2021-2022,24.79,3.24,21.61,1.89
1777,Real Sociedad,Osasuna,1,0,2021-2022,20.34,1.82,18.97,1.63
1778,Sevilla,Betis,2,1,2021-2022,20.63,2.5,23.74,2.47
1779,Villarreal,Espanyol,5,1,2021-2022,21.05,2.95,18.97,1.76
1780,Granada,Cadiz,0,0,2021-2022,18.47,1.79,,
1781,Alaves,Sevilla,0,0,2021-2022,16.53,1.26,20.63,2.5
1782,Espanyol,Getafe,2,0,2021-2022,18.97,1.76,18.42,1.39
1783,Osasuna,Villarreal,1,0,2021-2022,18.97,1.63,21.05,2.95
1784,Real Madrid,Real Sociedad,4,1,2021-2022,31.45,3.66,20.34,1.82
1785,Valencia,Granada,3,1,2021-2022,18.89,2.18,18.47,1.79
1786,Betis,Atletico de Madrid,1,3,2021-2022,23.74,2.47,21.79,2.92
1787,Celta Vigo,Mallorca,4,3,2021-2022,18.45,1.84,20.03,1.55
1788,Cadiz,Rayo Vallecano,2,0,2021-2022,,,22.68,1.66
1789,Elche,Barcelona,1,2,2021-2022,15.58,1.79,24.79,3.24
1790,Athletic Club,Levante,3,1,2021-2022,21.61,1.89,18.95,2.08
1791,Atletico de Madrid,Cadiz,2,1,2021-2022,21.79,2.92,,
1792,Getafe,Valencia,0,0,2021-2022,18.42,1.39,18.89,2.18
1793,Granada,Elche,0,1,2021-2022,18.47,1.79,15.58,1.79
1794,Levante,Espanyol,1,1,2021-2022,18.95,2.08,18.97,1.76
1795,Villarreal,Celta Vigo,1,0,2021-2022,21.05,2.95,18.45,1.84
1796,Barcelona,Osasuna,4,0,2021-2022,24.79,3.24,18.97,1.63
1797,Betis,Athletic Club,1,0,2021-2022,23.74,2.47,21.61,1.89
1798,Real Sociedad,Alaves,1,0,2021-2022,20.34,1.82,16.53,1.26
1799,Rayo Vallecano,Sevilla,1,1,2021-2022,22.68,1.66,20.63,2.5
1800,Mallorca,Real Madrid,0,3,2021-2022,20.03,1.55,31.45,3.66
1801,Athletic Club,Getafe,1,1,2021-2022,21.61,1.89,18.42,1.39
1802,Alaves,Granada,2,3,2021-2022,16.53,1.26,18.47,1.79
1803,Osasuna,Levante,3,1,2021-2022,18.97,1.63,18.95,2.08
1804,Rayo Vallecano,Atletico de Madrid,0,1,2021-2022,22.68,1.66,21.79,2.92
1805,Elche,Valencia,0,1,2021-2022,15.58,1.79,18.89,2.18
1806,Celta Vigo,Betis,0,0,2021-2022,18.45,1.84,23.74,2.47
1807,Cadiz,Villarreal,1,0,2021-2022,,,21.05,2.95
1808,Espanyol,Mallorca,1,0,2021-2022,18.97,1.76,20.03,1.55
1809,Real Madrid,Barcelona,0,4,2021-2022,31.45,3.66,24.79,3.24
1810,Sevilla,Real Sociedad,0,0,2021-2022,20.63,2.5,20.34,1.82
1811,Atletico de Madrid,Alaves,4,1,2021-2022,21.79,2.92,16.53,1.26
1812,Celta Vigo,Real Madrid,1,2,2021-2022,18.45,1.84,31.45,3.66
1813,Getafe,Mallorca,1,0,2021-2022,18.42,1.39,20.03,1.55
1814,Levante,Villarreal,2,0,2021-2022,18.95,2.08,21.05,2.95
1815,Athletic Club,Elche,2,1,2021-2022,21.61,1.89,15.58,1.79
1816,Barcelona,Sevilla,1,0,2021-2022,24.79,3.24,20.63,2.5
1817,Betis,Osasuna,4,1,2021-2022,23.74,2.47,18.97,1.63
1818,Granada,Rayo Vallecano,2,2,2021-2022,18.47,1.79,22.68,1.66
1819,Valencia,Cadiz,0,0,2021-2022,18.89,2.18,,
1820,Real Sociedad,Espanyol,1,0,2021-2022,20.34,1.82,18.97,1.76
1821,Sevilla,Granada,4,2,2021-2022,20.63,2.5,18.47,1.79
1822,Mallorca,Atletico de Madrid,1,0,2021-2022,20.03,1.55,21.79,2.92
1823,Cadiz,Betis,1,2,2021-2022,,,23.74,2.47
1824,Real Madrid,Getafe,2,0,2021-2022,31.45,3.66,18.42,1.39
1825,Villarreal,Athletic Club,1,1,2021-2022,21.05,2.95,21.61,1.89
1826,Espanyol,Celta Vigo,1,0,2021-2022,18.97,1.76,18.45,1.84
1827,Levante,Barcelona,2,3,2021-2022,18.95,2.08,24.79,3.24
1828,Osasuna,Alaves,1,0,2021-2022,18.97,1.63,16.53,1.26
1829,Elche,Real Sociedad,1,2,2021-2022,15.58,1.79,20.34,1.82
1830,Rayo Vallecano,Valencia,1,1,2021-2022,22.68,1.66,18.89,2.18
1831,Real Sociedad,Betis,0,0,2021-2022,20.34,1.82,23.74,2.47
1832,Alaves,Rayo Vallecano,1,0,2021-2022,16.53,1.26,22.68,1.66
1833,Getafe,Villarreal,1,2,2021-2022,18.42,1.39,21.05,2.95
1834,Valencia,Osasuna,1,2,2021-2022,18.89,2.18,18.97,1.63
1835,Elche,Mallorca,3,0,2021-2022,15.58,1.79,20.03,1.55
1836,Athletic Club,Celta Vigo,0,2,2021-2022,21.61,1.89,18.45,1.84
1837,Atletico de Madrid,Espanyol,2,1,2021-2022,21.79,2.92,18.97,1.76
1838,Granada,Levante,1,4,2021-2022,18.47,1.79,18.95,2.08
1839,Sevilla,Real Madrid,2,3,2021-2022,20.63,2.5,31.45,3.66
1840,Barcelona,Cadiz,0,1,2021-2022,24.79,3.24,,
1841,Betis,Elche,0,1,2021-2022,23.74,2.47,15.58,1.79
1842,Mallorca,Alaves,2,1,2021-2022,20.03,1.55,16.53,1.26
1843,Villarreal,Valencia,2,0,2021-2022,21.05,2.95,18.89,2.18
1844,Atletico de Madrid,Granada,0,0,2021-2022,21.79,2.92,18.47,1.79
1845,Celta Vigo,Getafe,0,2,2021-2022,18.45,1.84,18.42,1.39
1846,Osasuna,Real Madrid,1,3,2021-2022,18.97,1.63,31.45,3.66
1847,Cadiz,Athletic Club,2,3,2021-2022,,,21.61,1.89
1848,Espanyol,Rayo Vallecano,0,1,2021-2022,18.97,1.76,22.68,1.66
1849,Levante,Sevilla,2,3,2021-2022,18.95,2.08,20.63,2.5
1850,Real Sociedad,Barcelona,0,1,2021-2022,20.34,1.82,24.79,3.24
1851,Sevilla,Cadiz,1,1,2021-2022,20.63,2.5,,
1852,Alaves,Villarreal,2,1,2021-2022,16.53,1.26,21.05,2.95
1853,Athletic Club,Atletico de Madrid,2,0,2021-2022,21.61,1.89,21.79,2.92
1854,Real Madrid,Espanyol,4,0,2021-2022,31.45,3.66,18.97,1.76
1855,Valencia,Levante,1,1,2021-2022,18.89,2.18,18.95,2.08
1856,Barcelona,Mallorca,2,1,2021-2022,24.79,3.24,20.03,1.55
1857,Granada,Celta Vigo,1,1,2021-2022,18.47,1.79,18.45,1.84
1858,Rayo Vallecano,Real Sociedad,1,1,2021-2022,22.68,1.66,20.34,1.82
1859,Elche,Osasuna,1,1,2021-2022,15.58,1.79,18.97,1.63
1860,Getafe,Betis,0,0,2021-2022,18.42,1.39,23.74,2.47
1861,Levante,Real Sociedad,2,1,2021-2022,18.95,2.08,20.34,1.82
1862,Athletic Club,Valencia,0,0,2021-2022,21.61,1.89,18.89,2.18
1863,Betis,Barcelona,1,2,2021-2022,23.74,2.47,24.79,3.24
1864,Celta Vigo,Alaves,4,0,2021-2022,18.45,1.84,16.53,1.26
1865,Mallorca,Granada,2,6,2021-2022,20.03,1.55,18.47,1.79
1866,Cadiz,Elche,3,0,2021-2022,,,15.58,1.79
1867,Atletico de Madrid,Real Madrid,1,0,2021-2022,21.79,2.92,31.45,3.66
1868,Getafe,Rayo Vallecano,0,0,2021-2022,18.42,1.39,22.68,1.66
1869,Espanyol,Osasuna,1,1,2021-2022,18.97,1.76,18.97,1.63
1870,Villarreal,Sevilla,1,1,2021-2022,21.05,2.95,20.63,2.5
1871,Barcelona,Celta Vigo,3,1,2021-2022,24.79,3.24,18.45,1.84
1872,Granada,Athletic Club,1,0,2021-2022,18.47,1.79,21.61,1.89
1873,Valencia,Betis,0,3,2021-2022,18.89,2.18,23.74,2.47
1874,Alaves,Espanyol,2,1,2021-2022,16.53,1.26,18.97,1.76
1875,Osasuna,Getafe,1,1,2021-2022,18.97,1.63,18.42,1.39
1876,Sevilla,Mallorca,0,0,2021-2022,20.63,2.5,20.03,1.55
1877,Elche,Atletico de Madrid,0,2,2021-2022,15.58,1.79,21.79,2.92
1878,Real Madrid,Levante,6,0,2021-2022,31.45,3.66,18.95,2.08
1879,Real Sociedad,Cadiz,3,0,2021-2022,20.34,1.82,,
1880,Rayo Vallecano,Villarreal,1,5,2021-2022,22.68,1.66,21.05,2.95
1881,Espanyol,Valencia,1,1,2021-2022,18.97,1.76,18.89,2.18
1882,Athletic Club,Osasuna,2,0,2021-2022,21.61,1.89,18.97,1.63
1883,Atletico de Madrid,Sevilla,1,1,2021-2022,21.79,2.92,20.63,2.5
1884,Betis,Granada,2,0,2021-2022,23.74,2.47,18.47,1.79
1885,Celta Vigo,Elche,1,0,2021-2022,18.45,1.84,15.58,1.79
1886,Mallorca,Rayo Vallecano,2,1,2021-2022,20.03,1.55,22.68,1.66
1887,Getafe,Barcelona,0,0,2021-2022,18.42,1.39,24.79,3.24
1888,Cadiz,Real Madrid,1,1,2021-2022,,,31.45,3.66
1889,Levante,Alaves,3,1,2021-2022,18.95,2.08,16.53,1.26
1890,Villarreal,Real Sociedad,1,2,2021-2022,21.05,2.95,20.34,1.82
1891,Real Madrid,Betis,0,0,2021-2022,31.45,3.66,23.74,2.47
1892,Rayo Vallecano,Levante,2,4,2021-2022,22.68,1.66,18.95,2.08
1893,Valencia,Celta Vigo,2,0,2021-2022,18.89,2.18,18.45,1.84
1894,Alaves,Cadiz,0,1,2021-2022,16.53,1.26,,
1895,Barcelona,Villarreal,0,2,2021-2022,24.79,3.24,21.05,2.95
1896,Granada,Espanyol,0,0,2021-2022,18.47,1.79,18.97,1.76
1897,Osasuna,Mallorca,0,2,2021-2022,18.97,1.63,20.03,1.55
1898,Real Sociedad,Atletico de Madrid,1,2,2021-2022,20.34,1.82,21.79,2.92
1899,Sevilla,Athletic Club,1,0,2021-2022,20.63,2.5,21.61,1.89
1900,Elche,Getafe,3,1,2021-2022,15.58,1.79,18.42,1.39
1901,Osasuna,Sevilla,2,1,2022-2023,20.5,1.82,22.03,2.16
1902,Celta Vigo,Espanyol,2,2,2022-2023,21.55,1.84,19.34,2.21
1903,Valladolid,Villarreal,0,3,2022-2023,20.84,1.55,23.26,2.34
1904,Barcelona,Rayo Vallecano,0,0,2022-2023,27.63,3.29,23.18,1.82
1905,Cadiz,Real Sociedad,0,1,2022-2023,,,21.05,2.16
1906,Valencia,Girona,1,0,2022-2023,22.61,1.63,21.61,2.68
1907,Almeria,Real Madrid,1,2,2022-2023,,,31.42,3.53
1908,Athletic Club,Mallorca,0,0,2022-2023,24.87,2.05,14.82,1.66
1909,Getafe,Atletico de Madrid,0,3,2022-2023,16.29,1.34,25.21,3.05
1910,Betis,Elche,3,0,2022-2023,19.5,1.82,19.11,1.42
1911,Espanyol,Rayo Vallecano,0,2,2022-2023,19.34,2.21,23.18,1.82
1912,Sevilla,Valladolid,1,1,2022-2023,22.03,2.16,20.84,1.55
1913,Osasuna,Cadiz,2,0,2022-2023,20.5,1.82,,
1914,Mallorca,Betis,1,2,2022-2023,14.82,1.66,19.5,1.82
1915,Celta Vigo,Real Madrid,1,4,2022-2023,21.55,1.84,31.42,3.53
1916,Athletic Club,Valencia,1,0,2022-2023,24.87,2.05,22.61,1.63
1917,Atletico de Madrid,Villarreal,0,2,2022-2023,25.21,3.05,23.26,2.34
1918,Real Sociedad,Barcelona,1,4,2022-2023,21.05,2.16,27.63,3.29
1919,Elche,Almeria,1,1,2022-2023,19.11,1.42,,
1920,Girona,Getafe,3,1,2022-2023,21.61,2.68,16.29,1.34
1921,Girona,Celta Vigo,0,1,2022-2023,21.61,2.68,21.55,1.84
1922,Betis,Osasuna,1,0,2022-2023,19.5,1.82,20.5,1.82
1923,Elche,Real Sociedad,0,1,2022-2023,19.11,1.42,21.05,2.16
1924,Rayo Vallecano,Mallorca,0,2,2022-2023,23.18,1.82,14.82,1.66
1925,Almeria,Sevilla,2,1,2022-2023,,,22.03,2.16
1926,Getafe,Villarreal,0,0,2022-2023,16.29,1.34,23.26,2.34
1927,Barcelona,Valladolid,4,0,2022-2023,27.63,3.29,20.84,1.55
1928,Espanyol,Real Madrid,1,3,2022-2023,19.34,2.21,31.42,3.53
1929,Cadiz,Athletic Club,0,4,2022-2023,,,24.87,2.05
1930,Valencia,Atletico de Madrid,0,1,2022-2023,22.61,1.63,25.21,3.05
1931,Celta Vigo,Cadiz,3,0,2022-2023,21.55,1.84,,
1932,Mallorca,Girona,1,1,2022-2023,14.82,1.66,21.61,2.68
1933,Real Madrid,Betis,2,1,2022-2023,31.42,3.53,19.5,1.82
1934,Real Sociedad,Atletico de Madrid,1,1,2022-2023,21.05,2.16,25.21,3.05
1935,Sevilla,Barcelona,0,3,2022-2023,22.03,2.16,27.63,3.29
1936,Osasuna,Rayo Vallecano,2,1,2022-2023,20.5,1.82,23.18,1.82
1937,Athletic Club,Espanyol,0,1,2022-2023,24.87,2.05,19.34,2.21
1938,Villarreal,Elche,4,0,2022-2023,23.26,2.34,19.11,1.42
1939,Valencia,Getafe,5,1,2022-2023,22.61,1.63,16.29,1.34
1940,Valladolid,Almeria,1,0,2022-2023,20.84,1.55,,
1941,Girona,Valladolid,2,1,2022-2023,21.61,2.68,20.84,1.55
1942,Rayo Vallecano,Valencia,2,1,2022-2023,23.18,1.82,22.61,1.63
1943,Espanyol,Sevilla,2,3,2022-2023,19.34,2.21,22.03,2.16
1944,Cadiz,Barcelona,0,4,2022-2023,,,27.63,3.29
1945,Atletico de Madrid,Celta Vigo,4,1,2022-2023,25.21,3.05,21.55,1.84
1946,Real Madrid,Mallorca,4,1,2022-2023,31.42,3.53,14.82,1.66
1947,Getafe,Real Sociedad,2,1,2022-2023,16.29,1.34,21.05,2.16
1948,Elche,Athletic Club,1,4,2022-2023,19.11,1.42,24.87,2.05
1949,Betis,Villarreal,1,0,2022-2023,19.5,1.82,23.26,2.34
1950,Almeria,Osasuna,0,1,2022-2023,,,20.5,1.82
1951,Valladolid,Cadiz,0,1,2022-2023,20.84,1.55,,
1952,Athletic Club,Rayo Vallecano,3,2,2022-2023,24.87,2.05,23.18,1.82
1953,Barcelona,Elche,3,0,2022-2023,27.63,3.29,19.11,1.42
1954,Valencia,Celta Vigo,3,0,2022-2023,22.61,1.63,21.55,1.84
1955,Mallorca,Almeria,1,0,2022-2023,14.82,1.66,,
1956,Atletico de Madrid,Real Madrid,1,2,2022-2023,25.21,3.05,31.42,3.53
1957,Betis,Girona,2,1,2022-2023,19.5,1.82,21.61,2.68
1958,Osasuna,Getafe,0,2,2022-2023,20.5,1.82,16.29,1.34
1959,Real Sociedad,Espanyol,2,1,2022-2023,21.05,2.16,19.34,2.21
1960,Villarreal,Sevilla,1,1,2022-2023,23.26,2.34,22.03,2.16
1961,Athletic Club,Almeria,4,0,2022-2023,24.87,2.05,,
1962,Getafe,Valladolid,2,3,2022-2023,16.29,1.34,20.84,1.55
1963,Cadiz,Villarreal,0,0,2022-2023,,,23.26,2.34
1964,Sevilla,Atletico de Madrid,0,2,2022-2023,22.03,2.16,25.21,3.05
1965,Mallorca,Barcelona,0,1,2022-2023,14.82,1.66,27.63,3.29
1966,Espanyol,Valencia,2,2,2022-2023,19.34,2.21,22.61,1.63
1967,Girona,Real Sociedad,3,5,2022-2023,21.61,2.68,21.05,2.16
1968,Celta Vigo,Betis,1,0,2022-2023,21.55,1.84,19.5,1.82
1969,Real Madrid,Osasuna,1,1,2022-2023,31.42,3.53,20.5,1.82
1970,Rayo Vallecano,Elche,2,1,2022-2023,23.18,1.82,19.11,1.42
1971,Osasuna,Valencia,1,2,2022-2023,20.5,1.82,22.61,1.63
1972,Atletico de Madrid,Girona,2,1,2022-2023,25.21,3.05,21.61,2.68
1973,Getafe,Real Madrid,0,1,2022-2023,16.29,1.34,31.42,3.53
1974,Almeria,Rayo Vallecano,3,1,2022-2023,,,23.18,1.82
1975,Sevilla,Athletic Club,1,1,2022-2023,22.03,2.16,24.87,2.05
1976,Barcelona,Celta Vigo,1,0,2022-2023,27.63,3.29,21.55,1.84
1977,Cadiz,Espanyol,2,2,2022-2023,,,19.34,2.21
1978,Real Sociedad,Villarreal,1,0,2022-2023,21.05,2.16,23.26,2.34
1979,Valladolid,Betis,0,0,2022-2023,20.84,1.55,19.5,1.82
1980,Elche,Mallorca,1,1,2022-2023,19.11,1.42,14.82,1.66
1981,Rayo Vallecano,Getafe,0,0,2022-2023,23.18,1.82,16.29,1.34
1982,Athletic Club,Atletico de Madrid,0,1,2022-2023,24.87,2.05,25.21,3.05
1983,Mallorca,Sevilla,0,1,2022-2023,14.82,1.66,22.03,2.16
1984,Valencia,Elche,2,2,2022-2023,22.61,1.63,19.11,1.42
1985,Girona,Cadiz,1,1,2022-2023,21.61,2.68,,
1986,Celta Vigo,Real Sociedad,1,2,2022-2023,21.55,1.84,21.05,2.16
1987,Espanyol,Valladolid,1,0,2022-2023,19.34,2.21,20.84,1.55
1988,Real Madrid,Barcelona,3,1,2022-2023,31.42,3.53,27.63,3.29
1989,Betis,Almeria,3,1,2022-2023,19.5,1.82,,
1990,Villarreal,Osasuna,2,0,2022-2023,23.26,2.34,20.5,1.82
1991,Atletico de Madrid,Rayo Vallecano,1,1,2022-2023,25.21,3.05,23.18,1.82
1992,Sevilla,Valencia,1,1,2022-2023,22.03,2.16,22.61,1.63
1993,Getafe,Athletic Club,2,2,2022-2023,16.29,1.34,24.87,2.05
1994,Elche,Real Madrid,0,3,2022-2023,19.11,1.42,31.42,3.53
1995,Cadiz,Betis,0,0,2022-2023,,,19.5,1.82
1996,Valladolid,Celta Vigo,4,1,2022-2023,20.84,1.55,21.55,1.84
1997,Real Sociedad,Mallorca,1,0,2022-2023,21.05,2.16,14.82,1.66
1998,Barcelona,Villarreal,3,0,2022-2023,27.63,3.29,23.26,2.34
1999,Almeria,Girona,3,2,2022-2023,,,21.61,2.68
2000,Osasuna,Espanyol,1,0,2022-2023,20.5,1.82,19.34,2.21
2001,Real Madrid,Sevilla,3,1,2022-2023,31.42,3.53,22.03,2.16
2002,Valencia,Mallorca,1,2,2022-2023,22.61,1.63,14.82,1.66
2003,Rayo Vallecano,Cadiz,5,1,2022-2023,23.18,1.82,,
2004,Valladolid,Real Sociedad,1,0,2022-2023,20.84,1.55,21.05,2.16
2005,Girona,Osasuna,1,1,2022-2023,21.61,2.68,20.5,1.82
2006,Barcelona,Athletic Club,4,0,2022-2023,27.63,3.29,24.87,2.05
2007,Betis,Atletico de Madrid,1,2,2022-2023,19.5,1.82,25.21,3.05
2008,Espanyol,Elche,2,2,2022-2023,19.34,2.21,19.11,1.42
2009,Villarreal,Almeria,2,1,2022-2023,23.26,2.34,,
2010,Celta Vigo,Getafe,1,1,2022-2023,21.55,1.84,16.29,1.34
2011,Mallorca,Espanyol,1,1,2022-2023,14.82,1.66,19.34,2.21
2012,Almeria,Celta Vigo,3,1,2022-2023,,,21.55,1.84
2013,Cadiz,Atletico de Madrid,3,2,2022-2023,,,25.21,3.05
2014,Valencia,Barcelona,0,1,2022-2023,22.61,1.63,27.63,3.29
2015,Sevilla,Rayo Vallecano,0,1,2022-2023,22.03,2.16,23.18,1.82
2016,Athletic Club,Villarreal,1,0,2022-2023,24.87,2.05,23.26,2.34
2017,Osasuna,Valladolid,2,0,2022-2023,20.5,1.82,20.84,1.55
2018,Real Sociedad,Betis,0,2,2022-2023,21.05,2.16,19.5,1.82
2019,Real Madrid,Girona,1,1,2022-2023,31.42,3.53,21.61,2.68
2020,Elche,Getafe,0,1,2022-2023,19.11,1.42,16.29,1.34
2021,Girona,Athletic Club,2,1,2022-2023,21.61,2.68,24.87,2.05
2022,Celta Vigo,Osasuna,1,2,2022-2023,21.55,1.84,20.5,1.82
2023,Valladolid,Elche,2,1,2022-2023,20.84,1.55,19.11,1.42
2024,Getafe,Cadiz,0,0,2022-2023,16.29,1.34,,
2025,Barcelona,Almeria,2,0,2022-2023,27.63,3.29,,
2026,Atletico de Madrid,Espanyol,1,1,2022-2023,25.21,3.05,19.34,2.21
2027,Betis,Sevilla,1,1,2022-2023,19.5,1.82,22.03,2.16
2028,Real Sociedad,Valencia,1,1,2022-2023,21.05,2.16,22.61,1.63
2029,Villarreal,Mallorca,0,2,2022-2023,23.26,2.34,14.82,1.66
2030,Rayo Vallecano,Real Madrid,3,2,2022-2023,23.18,1.82,31.42,3.53
2031,Athletic Club,Valladolid,3,0,2022-2023,24.87,2.05,20.84,1.55
2032,Elche,Girona,1,2,2022-2023,19.11,1.42,21.61,2.68
2033,Osasuna,Barcelona,1,2,2022-2023,20.5,1.82,27.63,3.29
2034,Espanyol,Villarreal,0,1,2022-2023,19.34,2.21,23.26,2.34
2035,Almeria,Getafe,1,0,2022-2023,,,16.29,1.34
2036,Mallorca,Atletico de Madrid,1,0,2022-2023,14.82,1.66,25.21,3.05
2037,Sevilla,Real Sociedad,1,2,2022-2023,22.03,2.16,21.05,2.16
2038,Valencia,Betis,3,0,2022-2023,22.61,1.63,19.5,1.82
2039,Rayo Vallecano,Celta Vigo,0,0,2022-2023,23.18,1.82,21.55,1.84
2040,Real Madrid,Cadiz,2,1,2022-2023,31.42,3.53,,
2041,Atletico de Madrid,Elche,2,0,2022-2023,25.21,3.05,19.11,1.42
2042,Girona,Rayo Vallecano,2,2,2022-2023,21.61,2.68,23.18,1.82
2043,Betis,Athletic Club,0,0,2022-2023,19.5,1.82,24.87,2.05
2044,Celta Vigo,Sevilla,1,1,2022-2023,21.55,1.84,22.03,2.16
2045,Getafe,Mallorca,2,0,2022-2023,16.29,1.34,14.82,1.66
2046,Valladolid,Real Madrid,0,2,2022-2023,20.84,1.55,31.42,3.53
2047,Cadiz,Almeria,1,1,2022-2023,,,,
2048,Barcelona,Espanyol,1,1,2022-2023,27.63,3.29,19.34,2.21
2049,Real Sociedad,Osasuna,2,0,2022-2023,21.05,2.16,20.5,1.82
2050,Villarreal,Valencia,2,1,2022-2023,23.26,2.34,22.61,1.63
2051,Elche,Celta Vigo,0,1,2022-2023,19.11,1.42,21.55,1.84
2052,Valencia,Cadiz,0,1,2022-2023,22.61,1.63,,
2053,Mallorca,Valladolid,1,0,2022-2023,14.82,1.66,20.84,1.55
2054,Espanyol,Girona,2,2,2022-2023,19.34,2.21,21.61,2.68
2055,Villarreal,Real Madrid,2,1,2022-2023,23.26,2.34,31.42,3.53
2056,Atletico de Madrid,Barcelona,0,1,2022-2023,25.21,3.05,27.63,3.29
2057,Almeria,Real Sociedad,0,2,2022-2023,,,21.05,2.16
2058,Rayo Vallecano,Betis,1,2,2022-2023,23.18,1.82,19.5,1.82
2059,Sevilla,Getafe,2,1,2022-2023,22.03,2.16,16.29,1.34
2060,Athletic Club,Osasuna,0,0,2022-2023,24.87,2.05,20.5,1.82
